index,CH1
5725,1.5
5726,7.5
5727,-3.5
5728,2.5
5729,5.5
5730,-0.5
5731,-3.5
5732,-0.5
5733,-1.5
5734,-8.5
5735,32.5
5736,-1.5
5737,0.5
5738,4.5
5739,11.5
5740,-15.5
5741,17.5
5742,-9.5
5743,-1.5
5744,-9.5
5745,-7.5
5746,-0.5
5747,-5.5
5748,3.5
5749,9.5
5750,1.5
5751,1.5
5752,22.5
5753,-0.5
5754,-7.5
5755,-4.5
5756,0.5
5757,-3.5
5758,6.5
5759,4.5
5760,1.5
5761,6.5
5762,-4.5
5763,-5.5
5764,-10.5
5765,-3.5
5766,1.5
5767,6.5
5768,0.5
5769,3.5
5770,4.5
5771,2.5
5772,-3.5
5773,0.5
5774,-7.5
5775,-4.5
5776,2.5
5777,-3.5
5778,8.5
5779,3.5
5780,4.5
5781,-1.5
5782,4.5
5783,-1.5
5784,-6.5
5785,-9.5
5786,12.5
5787,-8.5
5788,2.5
5789,14.5
5790,6.5
5791,0.5
5792,1.5
5793,-3.5
5794,-11.5
5795,2.5
5796,0.5
5797,2.5
5798,13.5
5799,5.5
5800,17.5
5801,7.5
5802,2.5
5803,-3.5
5804,-8.5
5805,-8.5
5806,-0.5
5807,2.5
5808,5.5
5809,6.5
5810,1.5
5811,-3.5
5812,1.5
5813,0.5
5814,-0.5
5815,-6.5
5816,-1.5
5817,-0.5
5818,0.5
5819,5.5
5820,6.5
5821,2.5
5822,5.5
5823,0.5
5824,-8.5
5825,-7.5
5826,-3.5
5827,-0.5
5828,2.5
5829,6.5
5830,3.5
5831,1.5
5832,-3.5
5833,0.5
5834,-3.5
5835,-5.5
5836,0.5
5837,-3.5
5838,1.5
5839,8.5
5840,7.5
5841,1.5
5842,4.5
5843,-3.5
5844,-5.5
5845,-6.5
5846,-3.5
5847,-0.5
5848,-8.5
5849,4.5
5850,5.5
5851,6.5
5852,-1.5
5853,-1.5
5854,-4.5
5855,-3.5
5856,3.5
5857,-3.5
5858,2.5
5859,6.5
5860,7.5
5861,-9.5
5862,-0.5
5863,0.5
5864,-3.5
5865,-11.5
5866,-3.5
5867,-0.5
5868,2.5
5869,10.5
5870,25.5
5871,8.5
5872,1.5
5873,-1.5
5874,-8.5
5875,-13.5
5876,-0.5
5877,-12.5
5878,4.5
5879,-5.5
5880,8.5
5881,6.5
5882,6.5
5883,-3.5
5884,-8.5
5885,-6.5
5886,1.5
5887,-24.5
5888,-4.5
5889,-9.5
5890,8.5
5891,6.5
5892,-1.5
5893,-0.5
5894,-5.5
5895,-7.5
5896,-0.5
5897,-3.5
5898,6.5
5899,7.5
5900,6.5
5901,4.5
5902,6.5
5903,-3.5
5904,-26.5
5905,-5.5
5906,-8.5
5907,-0.5
5908,0.5
5909,7.5
5910,7.5
5911,4.5
5912,11.5
5913,-4.5
5914,-3.5
5915,-10.5
5916,17.5
5917,-0.5
5918,1.5
5919,8.5
5920,5.5
5921,0.5
5922,4.5
5923,-3.5
5924,-8.5
5925,-6.5
5926,13.5
5927,-3.5
5928,0.5
5929,6.5
5930,8.5
5931,-20.5
5932,-1.5
5933,4.5
5934,-8.5
5935,-18.5
5936,1.5
5937,-3.5
5938,-0.5
5939,4.5
5940,-24.5
5941,-85
5942,-5.5
5943,2.5
5944,-3.5
5945,7.5
5946,-3.5
5947,-7.5
5948,6.5
5949,13.5
5950,8.5
5951,2.5
5952,1.5
5953,-0.5
5954,-12.5
5955,-10.5
5956,1.5
5957,-4.5
5958,4.5
5959,9.5
5960,6.5
5961,7.5
5962,1.5
5963,1.5
5964,-4.5
5965,-9.5
5966,-5.5
5967,-20.5
5968,4.5
5969,4.5
5970,3.5
5971,4.5
5972,3.5
5973,4.5
5974,-7.5
5975,-4.5
5976,6.5
5977,-3.5
5978,0.5
5979,9.5
5980,10.5
5981,3.5
5982,5.5
5983,2.5
5984,-5.5
5985,-6.5
5986,9.5
5987,0.5
5988,2.5
5989,3.5
5990,6.5
5991,6.5
5992,0.5
5993,-0.5
5994,-3.5
5995,-7.5
5996,-18.5
5997,-1.5
5998,4.5
5999,7.5
6000,8.5
6001,-3.5
6002,-3.5
6003,-1.5
6004,10.5
6005,-1.5
6006,-3.5
6007,-0.5
6008,1.5
6009,5.5
6010,8.5
6011,2.5
6012,3.5
6013,-3.5
6014,-5.5
6015,-6.5
6016,-0.5
6017,2.5
6018,3.5
6019,10.5
6020,3.5
6021,0.5
6022,-0.5
6023,-3.5
6024,-3.5
6025,-6.5
6026,0.5
6027,-1.5
6028,1.5
6029,8.5
6030,3.5
6031,-0.5
6032,1.5
6033,-0.5
6034,-4.5
6035,-8.5
6036,-1.5
6037,0.5
6038,1.5
6039,6.5
6040,8.5
6041,6.5
6042,1.5
6043,-6.5
6044,-12.5
6045,-8.5
6046,-14.5
6047,5.5
6048,5.5
6049,7.5
6050,9.5
6051,-0.5
6052,2.5
6053,-1.5
6054,-3.5
6055,-6.5
6056,5.5
6057,6.5
6058,1.5
6059,4.5
6060,6.5
6061,5.5
6062,4.5
6063,-0.5
6064,-10.5
6065,-7.5
6066,-6.5
6067,3.5
6068,1.5
6069,5.5
6070,6.5
6071,17.5
6072,6.5
6073,-3.5
6074,-8.5
6075,-1.5
6076,-6.5
6077,-1.5
6078,3.5
6079,1.5
6080,-9.5
6081,10.5
6082,0.5
6083,-3.5
6084,-7.5
6085,17.5
6086,-1.5
6087,-3.5
6088,1.5
6089,2.5
6090,17.5
6091,-0.5
6092,2.5
6093,-0.5
6094,-9.5
6095,-6.5
6096,3.5
6097,4.5
6098,-0.5
6099,-0.5
6100,9.5
6101,2.5
6102,13.5
6103,-1.5
6104,-8.5
6105,-7.5
6106,-4.5
6107,0.5
6108,4.5
6109,10.5
6110,7.5
6111,-1.5
6112,0.5
6113,-4.5
6114,-7.5
6115,-10.5
6116,-0.5
6117,-6.5
6118,4.5
6119,7.5
6120,7.5
6121,6.5
6122,2.5
6123,-0.5
6124,-6.5
6125,-5.5
6126,-8.5
6127,-3.5
6128,4.5
6129,1.5
6130,8.5
6131,-3.5
6132,-1.5
6133,-6.5
6134,-5.5
6135,-7.5
6136,-10.5
6137,2.5
6138,5.5
6139,3.5
6140,10.5
6141,10.5
6142,-0.5
6143,-1.5
6144,-7.5
6145,-3.5
6146,9.5
6147,-7.5
6148,-3.5
6149,4.5
6150,-1.5
6151,10.5
6152,0.5
6153,-4.5
6154,-9.5
6155,-22.5
6156,-10.5
6157,-4.5
6158,-7.5
6159,7.5
6160,6.5
6161,2.5
6162,3.5
6163,-5.5
6164,-6.5
6165,-6.5
6166,-6.5
6167,0.5
6168,-1.5
6169,3.5
6170,8.5
6171,-1.5
6172,-1.5
6173,-1.5
6174,-5.5
6175,-10.5
6176,-0.5
6177,11.5
6178,-0.5
6179,8.5
6180,8.5
6181,1.5
6182,2.5
6183,-4.5
6184,-7.5
6185,-8.5
6186,-3.5
6187,1.5
6188,13.5
6189,6.5
6190,5.5
6191,-1.5
6192,0.5
6193,-3.5
6194,-8.5
6195,-7.5
6196,8.5
6197,-0.5
6198,6.5
6199,5.5
6200,6.5
6201,0.5
6202,1.5
6203,0.5
6204,-9.5
6205,-10.5
6206,-0.5
6207,1.5
6208,2.5
6209,10.5
6210,5.5
6211,6.5
6212,3.5
6213,-0.5
6214,-12.5
6215,-4.5
6216,3.5
6217,-1.5
6218,2.5
6219,-7.5
6220,6.5
6221,12.5
6222,4.5
6223,-1.5
6224,3.5
6225,-12.5
6226,-1.5
6227,-0.5
6228,-3.5
6229,9.5
6230,-1.5
6231,-29.5
6232,4.5
6233,-3.5
6234,3.5
6235,19.5
6236,-0.5
6237,-0.5
6238,1.5
6239,7.5
6240,-8.5
6241,-0.5
6242,-0.5
6243,-1.5
6244,-6.5
6245,-8.5
6246,-0.5
6247,-11.5
6248,3.5
6249,7.5
6250,9.5
6251,-5.5
6252,3.5
6253,-3.5
6254,-8.5
6255,-6.5
6256,-3.5
6257,0.5
6258,5.5
6259,7.5
6260,4.5
6261,-5.5
6262,2.5
6263,-3.5
6264,-4.5
6265,-8.5
6266,3.5
6267,-1.5
6268,5.5
6269,12.5
6270,8.5
6271,0.5
6272,0.5
6273,3.5
6274,-6.5
6275,-8.5
6276,12.5
6277,0.5
6278,4.5
6279,5.5
6280,8.5
6281,7.5
6282,4.5
6283,3.5
6284,-6.5
6285,-6.5
6286,15.5
6287,1.5
6288,2.5
6289,8.5
6290,6.5
6291,-0.5
6292,3.5
6293,0.5
6294,-3.5
6295,-10.5
6296,-4.5
6297,-1.5
6298,0.5
6299,6.5
6300,7.5
6301,-30.5
6302,-3.5
6303,-3.5
6304,-4.5
6305,-14.5
6306,-3.5
6307,-1.5
6308,2.5
6309,4.5
6310,6.5
6311,3.5
6312,2.5
6313,0.5
6314,-3.5
6315,14.5
6316,-7.5
6317,-7.5
6318,2.5
6319,1.5
6320,9.5
6321,0.5
6322,0.5
6323,1.5
6324,-6.5
6325,-7.5
6326,-4.5
6327,-3.5
6328,1.5
6329,6.5
6330,10.5
6331,3.5
6332,2.5
6333,-3.5
6334,-9.5
6335,-7.5
6336,-3.5
6337,0.5
6338,5.5
6339,10.5
6340,7.5
6341,6.5
6342,2.5
6343,-1.5
6344,-10.5
6345,-7.5
6346,2.5
6347,3.5
6348,-0.5
6349,10.5
6350,7.5
6351,6.5
6352,0.5
6353,-7.5
6354,-9.5
6355,-6.5
6356,4.5
6357,20.5
6358,2.5
6359,8.5
6360,10.5
6361,10.5
6362,1.5
6363,-18.5
6364,3.5
6365,-8.5
6366,-4.5
6367,-0.5
6368,1.5
6369,6.5
6370,6.5
6371,20.5
6372,6.5
6373,-1.5
6374,-10.5
6375,-8.5
6376,-4.5
6377,-3.5
6378,4.5
6379,8.5
6380,2.5
6381,6.5
6382,-1.5
6383,0.5
6384,-4.5
6385,-4.5
6386,1.5
6387,-1.5
6388,2.5
6389,7.5
6390,17.5
6391,6.5
6392,19.5
6393,-5.5
6394,-5.5
6395,-26.5
6396,-4.5
6397,-1.5
6398,2.5
6399,4.5
6400,6.5
6401,6.5
6402,0.5
6403,1.5
6404,-3.5
6405,-6.5
6406,-1.5
6407,1.5
6408,6.5
6409,6.5
6410,6.5
6411,6.5
6412,3.5
6413,-4.5
6414,-6.5
6415,-6.5
6416,-4.5
6417,1.5
6418,4.5
6419,8.5
6420,7.5
6421,1.5
6422,0.5
6423,-4.5
6424,-8.5
6425,-7.5
6426,1.5
6427,-1.5
6428,4.5
6429,9.5
6430,5.5
6431,4.5
6432,2.5
6433,-3.5
6434,-6.5
6435,-9.5
6436,-1.5
6437,2.5
6438,6.5
6439,5.5
6440,7.5
6441,5.5
6442,3.5
6443,-5.5
6444,-5.5
6445,-6.5
6446,-5.5
6447,19.5
6448,-1.5
6449,6.5
6450,8.5
6451,12.5
6452,2.5
6453,-3.5
6454,-6.5
6455,-7.5
6456,-4.5
6457,-16.5
6458,5.5
6459,6.5
6460,12.5
6461,4.5
6462,1.5
6463,-0.5
6464,-1.5
6465,6.5
6466,-3.5
6467,1.5
6468,9.5
6469,4.5
6470,21.5
6471,3.5
6472,1.5
6473,-1.5
6474,-7.5
6475,19.5
6476,-3.5
6477,-3.5
6478,6.5
6479,13.5
6480,0.5
6481,1.5
6482,0.5
6483,-0.5
6484,-10.5
6485,-7.5
6486,-1.5
6487,-3.5
6488,1.5
6489,4.5
6490,6.5
6491,3.5
6492,-1.5
6493,-3.5
6494,-35.5
6495,-7.5
6496,-15.5
6497,-0.5
6498,-3.5
6499,6.5
6500,3.5
6501,10.5
6502,3.5
6503,0.5
6504,-7.5
6505,-4.5
6506,1.5
6507,-1.5
6508,-20.5
6509,5.5
6510,7.5
6511,8.5
6512,-0.5
6513,0.5
6514,-5.5
6515,-8.5
6516,-3.5
6517,-3.5
6518,2.5
6519,7.5
6520,4.5
6521,17.5
6522,2.5
6523,-0.5
6524,-1.5
6525,-4.5
6526,1.5
6527,-3.5
6528,1.5
6529,8.5
6530,4.5
6531,20.5
6532,-0.5
6533,0.5
6534,-5.5
6535,-11.5
6536,-4.5
6537,-4.5
6538,6.5
6539,1.5
6540,23.5
6541,12.5
6542,3.5
6543,-0.5
6544,-3.5
6545,-12.5
6546,-7.5
6547,-4.5
6548,1.5
6549,3.5
6550,-0.5
6551,8.5
6552,0.5
6553,0.5
6554,-5.5
6555,7.5
6556,-7.5
6557,4.5
6558,2.5
6559,6.5
6560,5.5
6561,6.5
6562,0.5
6563,-0.5
6564,-4.5
6565,-5.5
6566,-5.5
6567,-0.5
6568,1.5
6569,4.5
6570,5.5
6571,4.5
6572,2.5
6573,-1.5
6574,-7.5
6575,-7.5
6576,-5.5
6577,-1.5
6578,1.5
6579,6.5
6580,9.5
6581,3.5
6582,-0.5
6583,1.5
6584,5.5
6585,-7.5
6586,-7.5
6587,-3.5
6588,-0.5
6589,3.5
6590,6.5
6591,6.5
6592,4.5
6593,-1.5
6594,-6.5
6595,-4.5
6596,-4.5
6597,-0.5
6598,5.5
6599,7.5
6600,4.5
6601,6.5
6602,2.5
6603,-0.5
6604,-9.5
6605,-7.5
6606,-4.5
6607,-3.5
6608,1.5
6609,10.5
6610,8.5
6611,12.5
6612,12.5
6613,10.5
6614,12.5
6615,-0.5
6616,0.5
6617,-3.5
6618,4.5
6619,6.5
6620,0.5
6621,-1.5
6622,-4.5
6623,-1.5
6624,-1.5
6625,26.5
6626,-0.5
6627,-1.5
6628,3.5
6629,3.5
6630,4.5
6631,36.5
6632,-3.5
6633,-0.5
6634,-4.5
6635,-4.5
6636,-15.5
6637,0.5
6638,-1.5
6639,6.5
6640,4.5
6641,5.5
6642,1.5
6643,-13.5
6644,-3.5
6645,-6.5
6646,6.5
6647,-0.5
6648,-1.5
6649,7.5
6650,6.5
6651,2.5
6652,-0.5
6653,-0.5
6654,0.5
6655,-5.5
6656,-6.5
6657,-6.5
6658,-0.5
6659,6.5
6660,7.5
6661,1.5
6662,2.5
6663,-1.5
6664,-4.5
6665,-5.5
6666,-5.5
6667,2.5
6668,3.5
6669,10.5
6670,4.5
6671,4.5
6672,0.5
6673,-3.5
6674,-5.5
6675,-12.5
6676,-0.5
6677,1.5
6678,-25.5
6679,7.5
6680,9.5
6681,3.5
6682,24.5
6683,-0.5
6684,-3.5
6685,-8.5
6686,-11.5
6687,-1.5
6688,-0.5
6689,7.5
6690,-19.5
6691,27.5
6692,-1.5
6693,-5.5
6694,-0.5
6695,-5.5
6696,-3.5
6697,0.5
6698,1.5
6699,6.5
6700,3.5
6701,1.5
6702,-0.5
6703,-0.5
6704,-7.5
6705,-11.5
6706,5.5
6707,2.5
6708,-3.5
6709,4.5
6710,-8.5
6711,-1.5
6712,2.5
6713,-3.5
6714,-3.5
6715,-23.5
6716,-6.5
6717,7.5
6718,-16.5
6719,4.5
6720,13.5
6721,4.5
6722,4.5
6723,-1.5
6724,-5.5
6725,-18.5
6726,-13.5
6727,6.5
6728,1.5
6729,-13.5
6730,-0.5
6731,4.5
6732,7.5
6733,9.5
6734,-1.5
6735,-4.5
6736,-4.5
6737,-1.5
6738,2.5
6739,3.5
6740,4.5
6741,4.5
6742,-0.5
6743,-1.5
6744,-4.5
6745,-3.5
6746,-5.5
6747,-1.5
6748,1.5
6749,-8.5
6750,6.5
6751,17.5
6752,2.5
6753,4.5
6754,-11.5
6755,-5.5
6756,-3.5
6757,-1.5
6758,1.5
6759,-7.5
6760,5.5
6761,-7.5
6762,6.5
6763,-1.5
6764,-11.5
6765,-9.5
6766,-8.5
6767,-3.5
6768,0.5
6769,6.5
6770,9.5
6771,3.5
6772,4.5
6773,-0.5
6774,-31.5
6775,-8.5
6776,-7.5
6777,-3.5
6778,-1.5
6779,5.5
6780,14.5
6781,7.5
6782,0.5
6783,-3.5
6784,-12.5
6785,-7.5
6786,-9.5
6787,-5.5
6788,-0.5
6789,6.5
6790,21.5
6791,7.5
6792,4.5
6793,0.5
6794,-4.5
6795,-7.5
6796,-5.5
6797,-3.5
6798,0.5
6799,5.5
6800,15.5
6801,3.5
6802,4.5
6803,-1.5
6804,-3.5
6805,-7.5
6806,-16.5
6807,2.5
6808,0.5
6809,9.5
6810,6.5
6811,0.5
6812,0.5
6813,2.5
6814,-9.5
6815,-5.5
6816,-22.5
6817,0.5
6818,-6.5
6819,4.5
6820,5.5
6821,4.5
6822,-0.5
6823,-4.5
6824,-3.5
6825,-7.5
6826,-1.5
6827,-3.5
6828,1.5
6829,6.5
6830,6.5
6831,2.5
6832,4.5
6833,14.5
6834,-3.5
6835,-5.5
6836,0.5
6837,1.5
6838,-1.5
6839,10.5
6840,4.5
6841,4.5
6842,-8.5
6843,2.5
6844,-4.5
6845,-7.5
6846,0.5
6847,0.5
6848,-0.5
6849,2.5
6850,6.5
6851,7.5
6852,-13.5
6853,-1.5
6854,-14.5
6855,-5.5
6856,-7.5
6857,-3.5
6858,-1.5
6859,7.5
6860,5.5
6861,0.5
6862,0.5
6863,-1.5
6864,-5.5
6865,-7.5
6866,-3.5
6867,-0.5
6868,-0.5
6869,7.5
6870,12.5
6871,1.5
6872,4.5
6873,-1.5
6874,-6.5
6875,-7.5
6876,-8.5
6877,-3.5
6878,-1.5
6879,7.5
6880,-10.5
6881,8.5
6882,-0.5
6883,-0.5
6884,-6.5
6885,-5.5
6886,-6.5
6887,-0.5
6888,-0.5
6889,0.5
6890,6.5
6891,0.5
6892,2.5
6893,2.5
6894,-8.5
6895,-8.5
6896,26.5
6897,-6.5
6898,-7.5
6899,2.5
6900,8.5
6901,-7.5
6902,4.5
6903,0.5
6904,-3.5
6905,-4.5
6906,-6.5
6907,-3.5
6908,-1.5
6909,-11.5
6910,8.5
6911,-11.5
6912,2.5
6913,4.5
6914,-3.5
6915,-6.5
6916,-9.5
6917,-1.5
6918,1.5
6919,-3.5
6920,10.5
6921,91
6922,-0.5
6923,-1.5
6924,-8.5
6925,-7.5
6926,-3.5
6927,-0.5
6928,-5.5
6929,6.5
6930,7.5
6931,4.5
6932,3.5
6933,-3.5
6934,36.5
6935,-9.5
6936,-14.5
6937,2.5
6938,0.5
6939,8.5
6940,5.5
6941,6.5
6942,33.5
6943,-0.5
6944,-8.5
6945,-7.5
6946,1.5
6947,-6.5
6948,6.5
6949,7.5
6950,-4.5
6951,0.5
6952,0.5
6953,1.5
6954,-12.5
6955,-7.5
6956,-8.5
6957,-3.5
6958,-1.5
6959,9.5
6960,6.5
6961,6.5
6962,6.5
6963,2.5
6964,-7.5
6965,-7.5
6966,6.5
6967,-1.5
6968,7.5
6969,7.5
6970,-101
6971,6.5
6972,-0.5
6973,5.5
6974,-9.5
6975,-121
6976,-109
6977,-5.5
6978,-7.5
6979,10.5
6980,95
6981,1.5
6982,3.5
6983,0.5
6984,-8.5
6985,-8.5
6986,-3.5
6987,17.5
6988,0.5
6989,6.5
6990,8.5
6991,17.5
6992,1.5
6993,3.5
6994,-4.5
6995,-7.5
6996,-5.5
6997,-3.5
6998,-3.5
6999,6.5
7000,6.5
7001,4.5
7002,2.5
7003,1.5
7004,-6.5
7005,-7.5
7006,-5.5
7007,-1.5
7008,-1.5
7009,6.5
7010,6.5
7011,6.5
7012,1.5
7013,0.5
7014,-4.5
7015,-5.5
7016,-5.5
7017,-1.5
7018,-6.5
7019,4.5
7020,7.5
7021,1.5
7022,1.5
7023,0.5
7024,-6.5
7025,-5.5
7026,-6.5
7027,-1.5
7028,-1.5
7029,8.5
7030,7.5
7031,2.5
7032,4.5
7033,1.5
7034,-6.5
7035,-7.5
7036,-8.5
7037,-1.5
7038,-1.5
7039,5.5
7040,6.5
7041,4.5
7042,-13.5
7043,2.5
7044,-8.5
7045,-10.5
7046,-12.5
7047,-1.5
7048,-1.5
7049,6.5
7050,19.5
7051,4.5
7052,1.5
7053,1.5
7054,-5.5
7055,-6.5
7056,-7.5
7057,-1.5
7058,0.5
7059,2.5
7060,9.5
7061,4.5
7062,2.5
7063,-3.5
7064,-5.5
7065,-5.5
7066,-1.5
7067,-3.5
7068,-4.5
7069,5.5
7070,6.5
7071,6.5
7072,2.5
7073,1.5
7074,-4.5
7075,-7.5
7076,-6.5
7077,-3.5
7078,-0.5
7079,7.5
7080,7.5
7081,8.5
7082,2.5
7083,2.5
7084,-6.5
7085,-7.5
7086,-3.5
7087,-1.5
7088,2.5
7089,6.5
7090,6.5
7091,4.5
7092,6.5
7093,2.5
7094,-7.5
7095,-6.5
7096,-6.5
7097,-1.5
7098,0.5
7099,6.5
7100,6.5
7101,5.5
7102,0.5
7103,2.5
7104,-5.5
7105,-6.5
7106,-3.5
7107,-0.5
7108,-0.5
7109,7.5
7110,6.5
7111,6.5
7112,4.5
7113,0.5
7114,-4.5
7115,-6.5
7116,-3.5
7117,-0.5
7118,-0.5
7119,5.5
7120,4.5
7121,6.5
7122,1.5
7123,1.5
7124,-4.5
7125,-8.5
7126,-3.5
7127,-3.5
7128,-1.5
7129,6.5
7130,10.5
7131,7.5
7132,2.5
7133,1.5
7134,-6.5
7135,-5.5
7136,-3.5
7137,-1.5
7138,-0.5
7139,8.5
7140,8.5
7141,4.5
7142,0.5
7143,1.5
7144,-6.5
7145,-13.5
7146,-3.5
7147,-3.5
7148,-0.5
7149,7.5
7150,8.5
7151,5.5
7152,1.5
7153,-1.5
7154,-4.5
7155,-7.5
7156,-3.5
7157,0.5
7158,-3.5
7159,6.5
7160,6.5
7161,4.5
7162,1.5
7163,1.5
7164,-5.5
7165,-7.5
7166,-1.5
7167,1.5
7168,-1.5
7169,5.5
7170,6.5
7171,6.5
7172,1.5
7173,2.5
7174,-5.5
7175,-4.5
7176,-5.5
7177,1.5
7178,-1.5
7179,6.5
7180,6.5
7181,6.5
7182,2.5
7183,1.5
7184,-4.5
7185,-7.5
7186,-3.5
7187,-0.5
7188,0.5
7189,7.5
7190,6.5
7191,1.5
7192,3.5
7193,2.5
7194,-4.5
7195,-5.5
7196,-4.5
7197,-3.5
7198,2.5
7199,7.5
7200,8.5
7201,8.5
7202,-4.5
7203,3.5
7204,-3.5
7205,-8.5
7206,-11.5
7207,-0.5
7208,0.5
7209,7.5
7210,9.5
7211,4.5
7212,-1.5
7213,-3.5
7214,-6.5
7215,-8.5
7216,-14.5
7217,-3.5
7218,-1.5
7219,4.5
7220,13.5
7221,6.5
7222,2.5
7223,3.5
7224,-7.5
7225,-4.5
7226,-8.5
7227,-0.5
7228,0.5
7229,6.5
7230,7.5
7231,4.5
7232,1.5
7233,-0.5
7234,-3.5
7235,-6.5
7236,-5.5
7237,-1.5
7238,-0.5
7239,9.5
7240,8.5
7241,7.5
7242,2.5
7243,2.5
7244,-8.5
7245,-6.5
7246,-5.5
7247,-0.5
7248,-4.5
7249,-0.5
7250,7.5
7251,4.5
7252,2.5
7253,2.5
7254,-4.5
7255,-8.5
7256,-5.5
7257,-1.5
7258,-0.5
7259,6.5
7260,6.5
7261,4.5
7262,3.5
7263,1.5
7264,-6.5
7265,-6.5
7266,3.5
7267,-3.5
7268,-0.5
7269,4.5
7270,7.5
7271,5.5
7272,2.5
7273,1.5
7274,-4.5
7275,-4.5
7276,-8.5
7277,-0.5
7278,0.5
7279,7.5
7280,5.5
7281,6.5
7282,1.5
7283,-0.5
7284,-7.5
7285,-6.5
7286,-8.5
7287,1.5
7288,-1.5
7289,10.5
7290,7.5
7291,8.5
7292,-4.5
7293,6.5
7294,-4.5
7295,-9.5
7296,-4.5
7297,-1.5
7298,-1.5
7299,7.5
7300,6.5
7301,10.5
7302,-0.5
7303,0.5
7304,-3.5
7305,-6.5
7306,-5.5
7307,1.5
7308,1.5
7309,7.5
7310,-0.5
7311,5.5
7312,6.5
7313,-0.5
7314,-7.5
7315,-8.5
7316,-9.5
7317,-1.5
7318,-0.5
7319,6.5
7320,6.5
7321,2.5
7322,4.5
7323,1.5
7324,-6.5
7325,-7.5
7326,-9.5
7327,1.5
7328,-4.5
7329,5.5
7330,6.5
7331,10.5
7332,1.5
7333,-3.5
7334,-3.5
7335,-7.5
7336,-3.5
7337,-0.5
7338,-1.5
7339,7.5
7340,6.5
7341,9.5
7342,2.5
7343,2.5
7344,-8.5
7345,-7.5
7346,-5.5
7347,-5.5
7348,-1.5
7349,6.5
7350,5.5
7351,7.5
7352,1.5
7353,0.5
7354,-4.5
7355,-7.5
7356,-7.5
7357,1.5
7358,1.5
7359,7.5
7360,5.5
7361,10.5
7362,4.5
7363,2.5
7364,-5.5
7365,-6.5
7366,-21.5
7367,-3.5
7368,0.5
7369,9.5
7370,7.5
7371,4.5
7372,-3.5
7373,-1.5
7374,-6.5
7375,-7.5
7376,-13.5
7377,-0.5
7378,2.5
7379,7.5
7380,10.5
7381,2.5
7382,-0.5
7383,2.5
7384,-5.5
7385,-7.5
7386,-9.5
7387,-3.5
7388,-1.5
7389,3.5
7390,8.5
7391,4.5
7392,2.5
7393,-3.5
7394,-5.5
7395,-1.5
7396,-11.5
7397,-3.5
7398,1.5
7399,6.5
7400,10.5
7401,7.5
7402,2.5
7403,2.5
7404,-6.5
7405,-5.5
7406,-7.5
7407,2.5
7408,2.5
7409,13.5
7410,12.5
7411,8.5
7412,4.5
7413,-1.5
7414,-7.5
7415,-3.5
7416,-8.5
7417,-5.5
7418,-1.5
7419,8.5
7420,7.5
7421,6.5
7422,-0.5
7423,3.5
7424,0.5
7425,-11.5
7426,-8.5
7427,0.5
7428,-3.5
7429,20.5
7430,0.5
7431,1.5
7432,-1.5
7433,2.5
7434,-20.5
7435,-8.5
7436,9.5
7437,-1.5
7438,0.5
7439,8.5
7440,5.5
7441,0.5
7442,3.5
7443,3.5
7444,-4.5
7445,-6.5
7446,-3.5
7447,-1.5
7448,-1.5
7449,8.5
7450,4.5
7451,10.5
7452,-3.5
7453,-1.5
7454,-3.5
7455,-9.5
7456,-1.5
7457,-1.5
7458,-3.5
7459,9.5
7460,4.5
7461,12.5
7462,2.5
7463,1.5
7464,-6.5
7465,-5.5
7466,-1.5
7467,-3.5
7468,-0.5
7469,6.5
7470,1.5
7471,6.5
7472,0.5
7473,-0.5
7474,-8.5
7475,-5.5
7476,-4.5
7477,-1.5
7478,-3.5
7479,10.5
7480,15.5
7481,0.5
7482,-1.5
7483,-0.5
7484,-1.5
7485,5.5
7486,-4.5
7487,-3.5
7488,-0.5
7489,6.5
7490,4.5
7491,6.5
7492,0.5
7493,-3.5
7494,-0.5
7495,-6.5
7496,-6.5
7497,-5.5
7498,-0.5
7499,1.5
7500,6.5
7501,3.5
7502,3.5
7503,3.5
7504,-5.5
7505,-8.5
7506,-3.5
7507,-8.5
7508,-0.5
7509,3.5
7510,9.5
7511,4.5
7512,1.5
7513,6.5
7514,-5.5
7515,-5.5
7516,-7.5
7517,-1.5
7518,0.5
7519,9.5
7520,8.5
7521,15.5
7522,4.5
7523,-0.5
7524,-3.5
7525,-4.5
7526,-4.5
7527,0.5
7528,-3.5
7529,4.5
7530,5.5
7531,-3.5
7532,4.5
7533,-3.5
7534,-5.5
7535,-4.5
7536,-7.5
7537,-3.5
7538,3.5
7539,7.5
7540,5.5
7541,7.5
7542,9.5
7543,-0.5
7544,-5.5
7545,-3.5
7546,-14.5
7547,5.5
7548,2.5
7549,7.5
7550,2.5
7551,5.5
7552,0.5
7553,0.5
7554,-5.5
7555,-6.5
7556,-4.5
7557,-3.5
7558,1.5
7559,6.5
7560,7.5
7561,1.5
7562,2.5
7563,3.5
7564,-3.5
7565,-5.5
7566,-8.5
7567,0.5
7568,1.5
7569,4.5
7570,4.5
7571,3.5
7572,4.5
7573,-1.5
7574,-5.5
7575,-0.5
7576,-9.5
7577,-3.5
7578,-3.5
7579,8.5
7580,8.5
7581,6.5
7582,1.5
7583,0.5
7584,-6.5
7585,-6.5
7586,-18.5
7587,-8.5
7588,-1.5
7589,6.5
7590,9.5
7591,9.5
7592,1.5
7593,-3.5
7594,-1.5
