Channel              :,CH1
603,1.000000
604,7.000000
605,-1.000000
606,-7.000000
607,-3.000000
608,-3.000000
609,3.000000
610,-5.000000
611,7.000000
612,13.000000
613,3.000000
614,3.000000
615,-1.000000
616,-5.000000
617,-9.000000
618,-3.000000
619,-1.000000
620,-3.000000
621,3.000000
622,-3.000000
623,13.000000
624,-3.000000
625,-3.000000
626,-7.000000
627,-3.000000
628,-1.000000
629,-5.000000
630,1.000000
631,5.000000
632,7.000000
633,-9.000000
634,1.000000
635,-1.000000
636,-1.000000
637,-3.000000
638,-5.000000
639,-5.000000
640,-3.000000
641,5.000000
642,3.000000
643,13.000000
644,1.000000
645,1.000000
646,-7.000000
647,-9.000000
648,-15.000000
649,-1.000000
650,-1.000000
651,3.000000
652,1.000000
653,-3.000000
654,-1.000000
655,1.000000
656,-3.000000
657,-7.000000
658,-17.000000
659,-1.000000
660,-3.000000
661,3.000000
662,3.000000
663,7.000000
664,5.000000
665,3.000000
666,-7.000000
667,-139.000000
668,5.000000
669,67.000000
670,13.000000
671,9.000000
672,5.000000
673,1.000000
674,3.000000
675,3.000000
676,-3.000000
677,-3.000000
678,-5.000000
679,-3.000000
680,-1.000000
681,1.000000
682,7.000000
683,1.000000
684,1.000000
685,1.000000
686,-5.000000
687,-7.000000
688,-15.000000
689,1.000000
690,-1.000000
691,5.000000
692,7.000000
693,13.000000
694,1.000000
695,-3.000000
696,-7.000000
697,-5.000000
698,-7.000000
699,-1.000000
700,1.000000
701,-11.000000
702,31.000000
703,7.000000
704,3.000000
705,-1.000000
706,-1.000000
707,-9.000000
708,1.000000
709,-3.000000
710,7.000000
711,7.000000
712,7.000000
713,7.000000
714,3.000000
715,-1.000000
716,-1.000000
717,-11.000000
718,-15.000000
719,-3.000000
720,-3.000000
721,7.000000
722,5.000000
723,-5.000000
724,17.000000
725,1.000000
726,-1.000000
727,-33.000000
728,1.000000
729,-3.000000
730,-7.000000
731,7.000000
732,3.000000
733,5.000000
734,-1.000000
735,-1.000000
736,-17.000000
737,-7.000000
738,-5.000000
739,1.000000
740,-3.000000
741,3.000000
742,5.000000
743,5.000000
744,-1.000000
745,1.000000
746,-3.000000
747,-3.000000
748,-3.000000
749,-1.000000
750,-1.000000
751,7.000000
752,7.000000
753,7.000000
754,-7.000000
755,3.000000
756,-1.000000
757,-13.000000
758,-7.000000
759,-5.000000
760,-3.000000
761,1.000000
762,1.000000
763,-1.000000
764,1.000000
765,-1.000000
766,-7.000000
767,-1.000000
768,-1.000000
769,-1.000000
770,1.000000
771,1.000000
772,-1.000000
773,1.000000
774,1.000000
775,1.000000
776,-3.000000
777,-1.000000
778,-1.000000
779,1.000000
780,-1.000000
781,5.000000
782,7.000000
783,3.000000
784,3.000000
785,-7.000000
786,-3.000000
787,-5.000000
788,-5.000000
789,-1.000000
790,1.000000
791,-1.000000
792,7.000000
793,-1.000000
794,1.000000
795,-3.000000
796,-1.000000
797,-1.000000
798,-7.000000
799,-3.000000
800,1.000000
801,7.000000
802,27.000000
803,-3.000000
804,-1.000000
805,-5.000000
806,-7.000000
807,-13.000000
808,-3.000000
809,-3.000000
810,1.000000
811,3.000000
812,7.000000
813,3.000000
814,1.000000
815,-3.000000
816,-7.000000
817,1.000000
818,-3.000000
819,-5.000000
820,-1.000000
821,1.000000
822,1.000000
823,1.000000
824,3.000000
825,1.000000
826,1.000000
827,-9.000000
828,21.000000
829,-3.000000
830,1.000000
831,1.000000
832,1.000000
833,-23.000000
834,1.000000
835,3.000000
836,-7.000000
837,-5.000000
838,-7.000000
839,-11.000000
840,-1.000000
841,3.000000
842,1.000000
843,27.000000
844,1.000000
845,-5.000000
846,-7.000000
847,-11.000000
848,-7.000000
849,11.000000
850,-1.000000
851,3.000000
852,5.000000
853,-1.000000
854,1.000000
855,1.000000
856,-1.000000
857,-7.000000
858,-5.000000
859,1.000000
860,-3.000000
861,9.000000
862,5.000000
863,3.000000
864,-1.000000
865,1.000000
866,-1.000000
867,-7.000000
868,-9.000000
869,-3.000000
870,-3.000000
871,1.000000
872,3.000000
873,5.000000
874,-1.000000
875,1.000000
876,-5.000000
877,-9.000000
878,1.000000
879,-3.000000
880,13.000000
881,3.000000
882,-1.000000
883,-3.000000
884,3.000000
885,-1.000000
886,-3.000000
887,-9.000000
888,-15.000000
889,-3.000000
890,-5.000000
891,-3.000000
892,9.000000
893,-15.000000
894,5.000000
895,-1.000000
896,-1.000000
897,-11.000000
898,-5.000000
899,-1.000000
900,-3.000000
901,-1.000000
902,11.000000
903,-21.000000
904,1.000000
905,1.000000
906,-3.000000
907,-3.000000
908,-5.000000
909,3.000000
910,1.000000
911,3.000000
912,5.000000
913,1.000000
914,1.000000
915,1.000000
916,-1.000000
917,-3.000000
918,-9.000000
919,17.000000
920,1.000000
921,-3.000000
922,9.000000
923,1.000000
924,5.000000
925,-3.000000
926,-9.000000
927,-7.000000
928,1.000000
929,1.000000
930,23.000000
931,1.000000
932,3.000000
933,1.000000
934,7.000000
935,1.000000
936,-7.000000
937,-5.000000
938,-3.000000
939,-1.000000
940,-1.000000
941,3.000000
942,1.000000
943,3.000000
944,19.000000
945,-3.000000
946,-3.000000
947,-7.000000
948,-7.000000
949,-7.000000
950,1.000000
951,-3.000000
952,1.000000
953,3.000000
954,-3.000000
955,-1.000000
956,-15.000000
957,-5.000000
958,-5.000000
959,19.000000
960,3.000000
961,7.000000
962,-15.000000
963,-17.000000
964,7.000000
965,1.000000
966,13.000000
967,1.000000
968,1.000000
969,-7.000000
970,1.000000
971,17.000000
972,1.000000
973,5.000000
974,-1.000000
975,-1.000000
976,-71.000000
977,1.000000
978,-7.000000
979,-3.000000
980,-3.000000
981,-29.000000
982,3.000000
983,7.000000
984,-1.000000
985,-1.000000
986,-5.000000
987,23.000000
988,-5.000000
989,-1.000000
990,-1.000000
991,35.000000
992,5.000000
993,7.000000
994,-3.000000
995,9.000000
996,-7.000000
997,-3.000000
998,-11.000000
999,-5.000000
1000,1.000000
1001,5.000000
1002,11.000000
1003,9.000000
1004,1.000000
1005,-1.000000
1006,-13.000000
1007,-3.000000
1008,-9.000000
1009,-3.000000
1010,-5.000000
1011,7.000000
1012,9.000000
1013,1.000000
1014,3.000000
1015,-3.000000
1016,-5.000000
1017,-11.000000
1018,1.000000
1019,-1.000000
1020,21.000000
1021,3.000000
1022,-1.000000
1023,-9.000000
1024,-29.000000
1025,-1.000000
1026,-3.000000
1027,-11.000000
1028,-15.000000
1029,1.000000
1030,1.000000
1031,1.000000
1032,7.000000
1033,-41.000000
1034,-1.000000
1035,-1.000000
1036,-5.000000
1037,-7.000000
1038,-9.000000
1039,1.000000
1040,1.000000
1041,-1.000000
1042,7.000000
1043,17.000000
1044,1.000000
1045,3.000000
1046,-5.000000
1047,-5.000000
1048,-5.000000
1049,-3.000000
1050,-3.000000
1051,-1.000000
1052,5.000000
1053,5.000000
1054,3.000000
1055,-1.000000
1056,-5.000000
1057,-3.000000
1058,-9.000000
1059,-11.000000
1060,-1.000000
1061,1.000000
1062,13.000000
1063,-1.000000
1064,3.000000
1065,-7.000000
1066,-7.000000
1067,1.000000
1068,-9.000000
1069,39.000000
1070,-1.000000
1071,3.000000
1072,7.000000
1073,1.000000
1074,23.000000
1075,-3.000000
1076,-5.000000
1077,-9.000000
1078,-15.000000
1079,-1.000000
1080,-1.000000
1081,5.000000
1082,9.000000
1083,7.000000
1084,-7.000000
1085,-3.000000
1086,-9.000000
1087,-5.000000
1088,-11.000000
1089,-5.000000
1090,1.000000
1091,-1.000000
1092,7.000000
1093,3.000000
1094,-21.000000
1095,3.000000
1096,-3.000000
1097,-7.000000
1098,19.000000
1099,-3.000000
1100,3.000000
1101,3.000000
1102,9.000000
1103,-1.000000
1104,-3.000000
1105,-1.000000
1106,-13.000000
1107,-15.000000
1108,-7.000000
1109,-7.000000
1110,-1.000000
1111,5.000000
1112,5.000000
1113,3.000000
1114,3.000000
1115,7.000000
1116,1.000000
1117,-3.000000
1118,-9.000000
1119,7.000000
1120,-3.000000
1121,3.000000
1122,1.000000
1123,7.000000
1124,-1.000000
1125,-3.000000
1126,-3.000000
1127,-3.000000
1128,-7.000000
1129,-11.000000
1130,-1.000000
1131,5.000000
1132,3.000000
1133,7.000000
1134,3.000000
1135,-3.000000
1136,1.000000
1137,-15.000000
1138,-7.000000
1139,-3.000000
1140,1.000000
1141,-1.000000
1142,3.000000
1143,3.000000
1144,7.000000
1145,-1.000000
1146,-1.000000
1147,-7.000000
1148,-11.000000
1149,-3.000000
1150,-1.000000
1151,-1.000000
1152,35.000000
1153,-3.000000
1154,-33.000000
1155,1.000000
1156,-1.000000
1157,-11.000000
1158,41.000000
1159,-3.000000
1160,-1.000000
1161,1.000000
1162,3.000000
1163,17.000000
1164,1.000000
1165,-3.000000
1166,-5.000000
1167,-1.000000
1168,-3.000000
1169,-5.000000
1170,1.000000
1171,1.000000
1172,7.000000
1173,3.000000
1174,-1.000000
1175,1.000000
1176,-3.000000
1177,-11.000000
1178,-7.000000
1179,1.000000
1180,-1.000000
1181,7.000000
1182,3.000000
1183,13.000000
1184,-3.000000
1185,1.000000
1186,1.000000
1187,-7.000000
1188,-5.000000
1189,7.000000
1190,-3.000000
1191,1.000000
1192,5.000000
1193,-1.000000
1194,7.000000
1195,-21.000000
1196,-5.000000
1197,-15.000000
1198,-11.000000
1199,-7.000000
1200,1.000000
1201,3.000000
1202,5.000000
1203,9.000000
1204,3.000000
1205,29.000000
1206,-1.000000
1207,-3.000000
1208,7.000000
1209,-1.000000
1210,-3.000000
1211,3.000000
1212,9.000000
1213,13.000000
1214,-9.000000
1215,-5.000000
1216,-5.000000
1217,-7.000000
1218,31.000000
1219,-7.000000
1220,-3.000000
1221,1.000000
1222,13.000000
1223,-15.000000
1224,-3.000000
1225,1.000000
1226,1.000000
1227,-3.000000
1228,-7.000000
1229,-1.000000
1230,1.000000
1231,1.000000
1232,15.000000
1233,-3.000000
1234,-7.000000
1235,1.000000
1236,-1.000000
1237,7.000000
1238,-3.000000
1239,-5.000000
1240,-3.000000
1241,3.000000
1242,7.000000
1243,5.000000
1244,3.000000
1245,1.000000
1246,-7.000000
1247,-39.000000
1248,-1.000000
1249,-7.000000
1250,35.000000
1251,1.000000
1252,7.000000
1253,5.000000
1254,1.000000
1255,1.000000
1256,-1.000000
1257,-11.000000
1258,-7.000000
1259,-17.000000
1260,1.000000
1261,5.000000
1262,3.000000
1263,5.000000
1264,-1.000000
1265,1.000000
1266,-3.000000
1267,-7.000000
1268,1.000000
1269,-1.000000
1270,1.000000
1271,3.000000
1272,5.000000
1273,-1.000000
1274,7.000000
1275,-3.000000
1276,1.000000
1277,-15.000000
1278,-1.000000
1279,-3.000000
1280,-1.000000
1281,1.000000
1282,1.000000
1283,5.000000
1284,-17.000000
1285,-3.000000
1286,-5.000000
1287,-9.000000
1288,-3.000000
1289,-3.000000
1290,1.000000
1291,9.000000
1292,5.000000
1293,9.000000
1294,1.000000
1295,1.000000
1296,-17.000000
1297,-7.000000
1298,-1.000000
1299,-7.000000
1300,1.000000
1301,9.000000
1302,5.000000
1303,1.000000
1304,1.000000
1305,1.000000
1306,-1.000000
1307,-5.000000
1308,-9.000000
1309,-7.000000
1310,-3.000000
1311,-11.000000
1312,-1.000000
1313,1.000000
1314,1.000000
1315,3.000000
1316,-1.000000
1317,-5.000000
1318,-7.000000
1319,1.000000
1320,-1.000000
1321,5.000000
1322,3.000000
1323,-3.000000
1324,1.000000
1325,-1.000000
1326,21.000000
1327,9.000000
1328,-1.000000
1329,17.000000
1330,1.000000
1331,1.000000
1332,9.000000
1333,3.000000
1334,3.000000
1335,-1.000000
1336,-23.000000
1337,-3.000000
1338,-3.000000
1339,-1.000000
1340,-1.000000
1341,11.000000
1342,9.000000
1343,1.000000
1344,-23.000000
1345,1.000000
1346,-3.000000
1347,-11.000000
1348,-1.000000
1349,-1.000000
1350,1.000000
1351,3.000000
1352,3.000000
1353,-1.000000
1354,21.000000
1355,-1.000000
1356,-7.000000
1357,-7.000000
1358,-9.000000
1359,-5.000000
1360,3.000000
1361,-7.000000
1362,5.000000
1363,-7.000000
1364,1.000000
1365,-1.000000
1366,-5.000000
1367,-11.000000
1368,-7.000000
1369,7.000000
1370,-3.000000
1371,3.000000
1372,-1.000000
1373,1.000000
1374,1.000000
1375,-1.000000
1376,1.000000
1377,-1.000000
1378,-7.000000
1379,-7.000000
1380,1.000000
1381,-1.000000
1382,-23.000000
1383,-1.000000
1384,7.000000
1385,1.000000
1386,-7.000000
1387,-3.000000
1388,-5.000000
1389,-5.000000
1390,-3.000000
1391,5.000000
1392,9.000000
1393,9.000000
1394,1.000000
1395,-27.000000
1396,-3.000000
1397,-1.000000
1398,-5.000000
1399,-5.000000
1400,-1.000000
1401,5.000000
1402,-11.000000
1403,-9.000000
1404,-13.000000
1405,-5.000000
1406,-3.000000
1407,-5.000000
1408,-1.000000
1409,-1.000000
1410,-3.000000
1411,1.000000
1412,9.000000
1413,3.000000
1414,1.000000
1415,1.000000
1416,5.000000
1417,-5.000000
1418,-7.000000
1419,-7.000000
1420,-3.000000
1421,1.000000
1422,3.000000
1423,-3.000000
1424,-1.000000
1425,1.000000
1426,-3.000000
1427,-7.000000
1428,-1.000000
1429,1.000000
1430,-1.000000
1431,5.000000
1432,9.000000
1433,1.000000
1434,1.000000
1435,3.000000
1436,-1.000000
1437,-5.000000
1438,-3.000000
1439,31.000000
1440,-3.000000
1441,1.000000
1442,3.000000
1443,3.000000
1444,9.000000
1445,1.000000
1446,-5.000000
1447,-1.000000
1448,-7.000000
1449,-1.000000
1450,1.000000
1451,5.000000
1452,3.000000
1453,17.000000
1454,1.000000
1455,3.000000
1456,-3.000000
1457,-5.000000
1458,-7.000000
1459,-3.000000
1460,-3.000000
1461,1.000000
1462,-3.000000
1463,-1.000000
1464,-7.000000
1465,-1.000000
1466,-3.000000
1467,3.000000
1468,-3.000000
1469,-1.000000
1470,1.000000
1471,1.000000
1472,-3.000000
1473,1.000000
1474,-1.000000
1475,-3.000000
1476,-1.000000
1477,-9.000000
1478,-1.000000
1479,-1.000000
1480,3.000000
1481,1.000000
1482,3.000000
1483,1.000000
1484,1.000000
1485,-3.000000
1486,-1.000000
1487,-7.000000
1488,-7.000000
1489,-3.000000
1490,-1.000000
1491,1.000000
1492,-1.000000
1493,9.000000
1494,-1.000000
1495,31.000000
1496,-1.000000
1497,-7.000000
1498,-1.000000
1499,-5.000000
1500,-1.000000
1501,3.000000
1502,1.000000
1503,-3.000000
1504,-5.000000
1505,-5.000000
1506,1.000000
1507,-7.000000
1508,-5.000000
1509,-5.000000
1510,1.000000
1511,-1.000000
1512,3.000000
1513,-31.000000
1514,-13.000000
1515,3.000000
1516,-1.000000
1517,-7.000000
1518,-7.000000
1519,-7.000000
1520,-3.000000
1521,-3.000000
1522,7.000000
1523,7.000000
1524,1.000000
1525,-1.000000
1526,1.000000
1527,-5.000000
1528,-1.000000
1529,-1.000000
1530,1.000000
1531,-1.000000
1532,-3.000000
1533,1.000000
1534,-3.000000
1535,1.000000
1536,-1.000000
1537,-1.000000
1538,-7.000000
1539,-7.000000
1540,1.000000
1541,1.000000
1542,5.000000
1543,1.000000
1544,1.000000
1545,-1.000000
1546,1.000000
1547,-7.000000
1548,-3.000000
1549,-15.000000
1550,-5.000000
1551,1.000000
1552,3.000000
1553,7.000000
1554,-1.000000
1555,1.000000
1556,-1.000000
1557,-11.000000
1558,13.000000
1559,-7.000000
1560,-3.000000
1561,1.000000
1562,3.000000
1563,17.000000
1564,1.000000
1565,-5.000000
1566,-3.000000
1567,3.000000
1568,-7.000000
1569,-9.000000
1570,1.000000
1571,3.000000
1572,5.000000
1573,3.000000
1574,-11.000000
1575,-1.000000
1576,1.000000
1577,1.000000
1578,-3.000000
1579,-1.000000
1580,-1.000000
1581,-1.000000
1582,7.000000
1583,7.000000
1584,3.000000
1585,-3.000000
1586,-3.000000
1587,-3.000000
1588,-3.000000
1589,5.000000
1590,1.000000
1591,3.000000
1592,9.000000
1593,1.000000
1594,1.000000
1595,3.000000
1596,3.000000
1597,-7.000000
1598,-1.000000
1599,7.000000
1600,1.000000
1601,-1.000000
1602,5.000000
1603,9.000000
1604,-5.000000
1605,1.000000
1606,-1.000000
1607,-3.000000
1608,-1.000000
1609,31.000000
1610,-5.000000
1611,-1.000000
1612,1.000000
1613,27.000000
1614,-11.000000
1615,-11.000000
1616,-1.000000
1617,-5.000000
1618,-5.000000
1619,-1.000000
1620,1.000000
1621,1.000000
1622,5.000000
1623,-7.000000
1624,17.000000
1625,11.000000
1626,-5.000000
1627,-3.000000
1628,17.000000
1629,-7.000000
1630,-17.000000
1631,1.000000
1632,9.000000
1633,5.000000
1634,-1.000000
1635,7.000000
1636,-5.000000
1637,-7.000000
1638,-1.000000
1639,-1.000000
1640,-7.000000
1641,3.000000
1642,-1.000000
1643,3.000000
1644,-5.000000
1645,3.000000
1646,-7.000000
1647,-7.000000
1648,-7.000000
1649,-5.000000
1650,-1.000000
1651,1.000000
1652,3.000000
1653,3.000000
1654,9.000000
1655,-1.000000
1656,-1.000000
1657,-11.000000
1658,-7.000000
1659,-5.000000
1660,1.000000
1661,1.000000
1662,7.000000
1663,9.000000
1664,-3.000000
1665,-1.000000
1666,-1.000000
1667,-3.000000
1668,-3.000000
1669,-3.000000
1670,5.000000
1671,1.000000
1672,1.000000
1673,1.000000
1674,9.000000
1675,1.000000
1676,-7.000000
1677,-7.000000
1678,-3.000000
1679,-3.000000
1680,-1.000000
1681,-1.000000
1682,1.000000
1683,5.000000
1684,1.000000
1685,21.000000
1686,1.000000
1687,-1.000000
1688,-7.000000
1689,-3.000000
1690,-1.000000
1691,-1.000000
1692,1.000000
1693,5.000000
1694,1.000000
1695,1.000000
1696,1.000000
1697,-7.000000
1698,-11.000000
1699,-15.000000
1700,-1.000000
1701,-3.000000
1702,9.000000
1703,-1.000000
1704,-1.000000
1705,-5.000000
1706,1.000000
1707,-11.000000
1708,-15.000000
1709,-3.000000
1710,-3.000000
1711,3.000000
1712,-23.000000
1713,13.000000
1714,-21.000000
1715,1.000000
1716,1.000000
1717,-1.000000
1718,-3.000000
1719,-3.000000
1720,-5.000000
1721,3.000000
1722,5.000000
1723,7.000000
1724,-23.000000
1725,-1.000000
1726,-3.000000
1727,-11.000000
1728,-5.000000
1729,5.000000
1730,1.000000
1731,3.000000
1732,-1.000000
1733,1.000000
1734,1.000000
1735,-1.000000
1736,-1.000000
