index,CH1_Voltage(mV)
2723,27
2724,-3
2725,-3
2726,-1
2727,-1
2728,-9
2729,-5
2730,13
2731,-1
2732,5
2733,-9
2734,27
2735,1
2736,7
2737,-9
2738,13
2739,5
2740,5
2741,7
2742,15
2743,15
2744,-1
2745,-1
2746,-21
2747,9
2748,23
2749,15
2750,7
2751,-1
2752,1
2753,-7
2754,-1
2755,-3
2756,13
2757,-1
2758,-1
2759,25
2760,9
2761,23
2762,1
2763,-15
2764,1
2765,13
2766,7
2767,-7
2768,-13
2769,15
2770,5
2771,-5
2772,-13
2773,1
2774,13
2775,1
2776,-13
2777,-5
2778,1
2779,5
2780,21
2781,9
2782,35
2783,11
2784,13
2785,-57
2786,77
2787,-9
2788,25
2789,35
2790,-9
2791,-5
2792,45
2793,-9
2794,-5
2795,-21
2796,5
2797,5
2798,-3
2799,-3
2800,1
2801,-13
2802,-15
2803,-1
2804,-19
2805,-1
2806,15
2807,11
2808,1
2809,-9
2810,-13
2811,1
2812,1
2813,-29
2814,-5
2815,-15
2816,1
2817,-1
2818,-5
2819,5
2820,-5
2821,19
2822,15
2823,17
2824,-1
2825,-19
2826,-13
2827,11
2828,-27
2829,9
2830,5
2831,-3
2832,-1
2833,15
2834,-1
2835,-5
2836,-13
2837,11
2838,5
2839,25
2840,-1
2841,-23
2842,-1
2843,-19
2844,1
2845,-5
2846,-15
2847,-9
2848,-7
2849,-13
2850,-15
2851,-21
2852,5
2853,21
2854,25
2855,31
2856,13
2857,5
2858,-13
2859,9
2860,1
2861,17
2862,21
2863,15
2864,-11
2865,11
2866,-27
2867,-15
2868,5
2869,11
2870,-7
2871,7
2872,-5
2873,-15
2874,1
2875,5
2876,-9
2877,-9
2878,1
2879,5
2880,11
2881,5
2882,-43
2883,-1
2884,1
2885,5
2886,21
2887,-13
2888,-9
2889,11
2890,7
2891,11
2892,19
2893,59
2894,-5
2895,-1
2896,-7
2897,-7
2898,-11
2899,9
2900,9
2901,1
2902,-1
2903,-9
2904,13
2905,13
2906,5
2907,-7
2908,-3
2909,-7
2910,23
2911,-15
2912,1
2913,-21
2914,1
2915,-1
2916,-11
2917,-7
2918,-7
2919,-13
2920,1
2921,23
2922,13
2923,-15
2924,-9
2925,-1
2926,-1
2927,-1
2928,5
2929,7
2930,23
2931,15
2932,15
2933,1
2934,-15
2935,13
2936,21
2937,5
2938,1
2939,-13
2940,1
2941,23
2942,1
2943,-7
2944,-3
2945,1
2946,-27
2947,-5
2948,-41
2949,1
2950,-13
2951,17
2952,1
2953,1
2954,5
2955,9
2956,-1
2957,1
2958,9
2959,1
2960,-29
2961,15
2962,-1
2963,-31
2964,19
2965,-9
2966,-5
2967,-23
2968,5
2969,-1
2970,-9
2971,5
2972,5
2973,13
2974,5
2975,-7
2976,-15
2977,-15
2978,-17
2979,5
2980,7
2981,9
2982,45
2983,-17
2984,-23
2985,-11
2986,-3
2987,-1
2988,-27
2989,-3
2990,-11
2991,1
2992,-7
2993,9
2994,-19
2995,-27
2996,-1
2997,1
2998,1
2999,-9
3000,-7
3001,21
3002,23
3003,-1
3004,17
3005,9
3006,-11
3007,13
3008,25
3009,1
3010,-13
3011,13
3012,-11
3013,5
3014,5
3015,17
3016,5
3017,-19
3018,-13
3019,-1
3020,-15
3021,13
3022,7
3023,-9
3024,13
3025,5
3026,-13
3027,5
3028,25
3029,23
3030,1
3031,-5
3032,15
3033,-15
3034,-19
3035,-7
3036,1
3037,-7
3038,27
3039,-17
3040,7
3041,5
3042,5
3043,5
3044,-5
3045,-7
3046,5
3047,5
3048,11
3049,13
3050,-11
3051,1
3052,-17
3053,1
3054,-13
3055,-3
3056,1
3057,-11
3058,1
3059,-1
3060,13
3061,-7
3062,29
3063,-15
3064,-1
3065,-5
3066,1
3067,7
3068,9
3069,-13
3070,-1
3071,-11
3072,5
3073,-9
3074,-1
3075,5
3076,-13
3077,-11
3078,17
3079,-1
3080,-15
3081,-11
3082,5
3083,5
3084,17
3085,-11
3086,-15
3087,-9
3088,-1
3089,5
3090,-11
3091,19
3092,-1
3093,-1
3094,-27
3095,5
3096,-1
3097,-1
3098,-19
3099,-7
3100,-13
3101,5
3102,-1
3103,-3
3104,5
3105,25
3106,-3
3107,-7
3108,-5
3109,5
3110,-11
3111,1
3112,5
3113,-1
3114,-5
3115,11
3116,25
3117,-7
3118,-5
3119,-1
3120,-19
3121,-9
3122,5
3123,-13
3124,13
3125,5
3126,57
3127,-15
3128,-9
3129,-3
3130,-7
3131,-1
3132,1
3133,25
3134,-3
3135,9
3136,-5
3137,-9
3138,35
3139,13
3140,-11
3141,-13
3142,1
3143,-7
3144,-13
3145,11
3146,-9
3147,1
3148,17
3149,-1
3150,-21
3151,-1
3152,1
3153,41
3154,13
3155,5
3156,-29
3157,-13
3158,1
3159,11
3160,1
3161,-1
3162,-27
3163,5
3164,1
3165,13
3166,-15
3167,5
3168,-1
3169,9
3170,-19
3171,-13
3172,-9
3173,-9
3174,7
3175,15
3176,1
3177,-7
3178,-5
3179,1
3180,-7
3181,5
3182,5
3183,5
3184,-3
3185,5
3186,-11
3187,-1
3188,-17
3189,-1
3190,5
3191,5
3192,11
3193,-13
3194,5
3195,9
3196,1
3197,-1
3198,1
3199,9
3200,-1
3201,-1
3202,-9
3203,15
3204,11
3205,9
3206,-21
3207,-9
3208,17
3209,35
3210,9
3211,-1
3212,5
3213,1
3214,9
3215,-1
3216,-7
3217,-5
3218,-1
3219,23
3220,-3
3221,15
3222,5
3223,-1
3224,-9
3225,11
3226,-13
3227,21
3228,1
3229,-1
3230,-1
3231,-23
3232,5
3233,1
3234,1
3235,-7
3236,-11
3237,-9
3238,5
3239,13
3240,5
3241,5
3242,9
3243,-15
3244,5
3245,13
3246,1
3247,19
3248,-1
3249,-5
3250,-7
3251,7
3252,-7
3253,-5
3254,1
3255,-5
3256,-3
3257,-9
3258,9
3259,5
3260,-17
3261,1
3262,11
3263,13
3264,13
3265,5
3266,-7
3267,-1
3268,1
3269,-1
3270,-1
3271,31
3272,5
3273,15
3274,5
3275,-7
3276,1
3277,1
3278,19
3279,-5
3280,-11
3281,-3
3282,7
3283,1
3284,11
3285,-1
3286,-1
3287,-11
3288,15
3289,1
3290,1
3291,-3
3292,13
3293,-5
3294,1
3295,5
3296,1
3297,1
3298,9
3299,9
3300,1
3301,7
3302,7
3303,13
3304,-5
3305,15
3306,-13
3307,-13
3308,15
3309,-33
3310,-5
3311,-23
3312,13
3313,5
3314,-11
3315,9
3316,5
3317,1
3318,21
3319,-37
3320,21
3321,-3
3322,1
3323,-1
3324,1
3325,1
3326,-5
3327,-43
3328,-13
3329,1
3330,-3
3331,27
3332,1
3333,23
3334,9
3335,-5
3336,-15
3337,-5
3338,7
3339,1
3340,5
3341,19
3342,21
3343,-23
3344,-1
3345,-1
3346,-5
3347,-15
3348,-9
3349,-9
3350,7
3351,-7
3352,7
3353,-19
3354,1
3355,9
3356,-1
3357,1
3358,-1
3359,1
3360,1
3361,5
3362,11
3363,15
3364,-3
3365,7
3366,1
3367,-1
3368,9
3369,-1
3370,5
3371,1
3372,5
3373,13
3374,-15
3375,1
3376,1
3377,-1
3378,-17
3379,-1
3380,-1
3381,13
3382,5
3383,-1
3384,9
3385,-1
3386,-1
3387,7
3388,-13
3389,-5
3390,-19
3391,-11
3392,5
3393,-9
3394,1
3395,13
3396,-5
3397,-1
3398,-11
3399,1
3400,-1
3401,11
3402,7
3403,15
3404,-5
3405,-9
3406,-13
3407,-1
3408,15
3409,9
3410,15
3411,9
3412,7
3413,5
3414,5
3415,5
3416,-13
3417,-3
3418,-17
3419,5
3420,21
3421,11
3422,-1
3423,-11
3424,5
3425,-5
3426,15
3427,-1
3428,19
3429,-3
3430,13
3431,13
3432,17
3433,7
3434,5
3435,19
3436,-1
3437,5
3438,13
3439,-1
3440,-5
3441,1
3442,-1
3443,5
3444,5
3445,17
3446,-9
3447,-1
3448,-3
3449,5
3450,9
3451,-5
3452,-1
3453,11
3454,-7
3455,13
3456,1
3457,-5
3458,-5
3459,5
3460,5
3461,-7
3462,13
3463,5
3464,-1
3465,-5
3466,9
3467,1
3468,1
3469,5
3470,-1
3471,-27
3472,5
3473,-5
3474,-5
3475,-7
3476,-21
3477,-5
3478,7
3479,7
3480,7
3481,13
3482,13
3483,55
3484,33
3485,-13
3486,-1
3487,-1
3488,-1
3489,-5
3490,15
3491,5
3492,13
3493,15
3494,-15
3495,7
3496,-5
3497,-7
3498,-1
3499,-3
3500,1
3501,1
3502,-1
3503,-1
3504,-11
3505,5
3506,-9
3507,-5
3508,-15
3509,-1
3510,1
3511,1
3512,5
3513,-9
3514,-1
3515,-5
3516,-13
3517,-27
3518,-17
3519,-41
3520,5
3521,7
3522,1
3523,9
3524,1
3525,5
3526,-9
3527,1
3528,27
3529,-5
3530,19
3531,7
3532,-5
3533,9
3534,1
3535,-11
3536,-5
3537,5
3538,-17
3539,-5
3540,-7
3541,13
3542,-1
3543,-1
3544,5
3545,-13
3546,-5
3547,-9
3548,-5
3549,1
3550,9
3551,-1
3552,7
3553,-9
3554,1
3555,1
3556,5
3557,-1
3558,-7
3559,5
3560,5
3561,5
3562,-1
3563,-5
3564,5
3565,-11
3566,-7
3567,-5
3568,-3
3569,-5
3570,15
3571,15
3572,1
3573,-23
3574,-1
3575,-9
3576,-5
3577,-5
3578,-5
3579,-1
3580,5
3581,19
3582,5
3583,19
3584,1
3585,7
3586,-7
3587,-5
3588,-9
3589,-5
3590,-9
3591,-3
3592,9
3593,1
3594,-9
3595,5
3596,-3
3597,-3
3598,-5
3599,-1
3600,13
3601,19
3602,1
3603,-11
3604,-3
3605,-1
3606,-1
3607,-7
3608,-13
3609,-9
3610,-1
3611,-7
3612,-3
3613,5
3614,-11
3615,1
3616,-9
3617,-5
3618,5
3619,7
3620,1
3621,13
3622,21
3623,9
3624,5
3625,13
3626,-9
3627,-3
3628,35
3629,5
3630,-13
3631,9
3632,5
3633,19
3634,5
3635,-23
3636,-1
3637,-1
3638,-1
3639,-7
3640,-1
3641,15
3642,5
3643,-7
3644,-7
3645,5
3646,-1
3647,-11
3648,-27
3649,-43
3650,-9
3651,-11
3652,13
3653,-21
3654,-5
3655,-5
3656,-1
3657,-5
3658,1
3659,-1
3660,-9
3661,15
3662,5
3663,-7
3664,-1
3665,21
3666,-7
3667,-3
3668,-3
3669,5
3670,1
3671,-1
3672,13
3673,-17
3674,5
3675,15
3676,-15
3677,-3
3678,-11
3679,5
3680,5
3681,-1
3682,9
3683,5
3684,1
3685,13
3686,5
3687,-1
3688,-29
3689,5
3690,9
3691,1
3692,17
3693,-1
3694,-1
3695,-5
3696,-11
3697,-1
3698,-13
3699,-1
3700,-7
3701,5
3702,9
3703,1
3704,5
3705,1
3706,5
3707,-1
3708,-11
3709,5
3710,5
3711,5
3712,-5
3713,-9
3714,15
3715,-13
3716,-1
3717,31
3718,-7
3719,-7
3720,-1
3721,-3
3722,-11
3723,-21
3724,-3
3725,7
3726,-1
3727,-5
3728,15
3729,11
3730,1
3731,5
3732,15
3733,-7
3734,7
3735,1
3736,-9
3737,5
3738,-11
3739,9
3740,1
3741,9
3742,7
3743,5
3744,5
3745,-1
3746,-3
3747,-1
3748,-9
3749,-15
3750,-1
3751,1
3752,11
3753,9
3754,-9
3755,5
3756,-3
3757,-1
3758,5
3759,1
3760,5
3761,5
3762,-1
3763,15
3764,-1
3765,-5
3766,1
3767,9
3768,-3
3769,-5
3770,-3
3771,5
3772,1
3773,5
3774,-5
3775,-1
3776,-9
3777,-9
3778,7
3779,5
3780,5
3781,7
3782,7
3783,-1
3784,1
3785,-1
3786,-1
3787,5
3788,1
3789,1
3790,5
3791,-3
3792,1
3793,-5
3794,7
3795,-1
3796,-33
3797,-1
3798,-13
3799,-1
3800,21
3801,5
3802,5
3803,15
3804,-1
3805,11
3806,-23
3807,-15
3808,5
3809,5
3810,1
3811,5
3812,5
3813,1
3814,15
3815,-3
3816,-1
3817,-57
3818,-1
3819,-5
3820,-3
3821,-19
3822,-21
3823,-1
3824,5
3825,5
3826,-11
3827,-7
3828,-1
3829,1
3830,5
3831,11
3832,-27
3833,-1
3834,-1
3835,-5
3836,5
3837,-7
3838,5
3839,-3
3840,5
3841,13
3842,5
3843,9
3844,1
3845,-7
3846,5
3847,-5
3848,-9
3849,9
3850,-1
3851,17
3852,-5
3853,13
3854,1
3855,-1
3856,-5
3857,-11
3858,5
3859,-7
3860,7
3861,-3
3862,5
3863,17
3864,-3
3865,-1
3866,-7
3867,-11
3868,-3
3869,7
3870,7
3871,-1
3872,5
3873,5
3874,-3
3875,-5
3876,-1
3877,-5
3878,-17
3879,-1
3880,-3
3881,15
3882,9
3883,-1
3884,-3
3885,1
3886,1
3887,-3
3888,-21
3889,7
3890,1
3891,7
3892,-1
3893,-5
3894,1
3895,1
3896,-1
3897,-7
3898,13
3899,-7
3900,1
3901,9
3902,-3
3903,-1
3904,-3
3905,1
3906,-13
3907,-1
3908,1
3909,-7
3910,5
3911,-5
3912,7
3913,-7
3914,-5
3915,-7
3916,1
3917,-13
3918,-21
3919,5
3920,7
3921,-7
3922,13
3923,-1
3924,-3
3925,-1
3926,1
3927,-13
3928,-1
3929,13
3930,-1
3931,9
3932,19
3933,-5
3934,1
3935,-5
3936,5
3937,-7
3938,-3
3939,5
3940,1
3941,5
3942,5
3943,-13
3944,-1
3945,15
3946,-5
3947,7
3948,5
3949,-7
3950,-7
3951,-9
3952,7
3953,-11
3954,5
3955,-1
3956,-5
3957,-3
3958,-23
3959,1
3960,7
3961,5
3962,5
3963,19
3964,1
3965,-7
3966,15
3967,-5
3968,9
3969,-1
3970,5
3971,7
3972,13
3973,-9
3974,1
3975,-13
3976,13
3977,-7
3978,-5
3979,-33
3980,5
3981,-1
3982,1
3983,-5
3984,-1
3985,-13
3986,-19
3987,-1
3988,9
3989,9
3990,1
3991,5
3992,1
3993,1
3994,-1
3995,-17
3996,-9
3997,-3
3998,-21
3999,-1
4000,11
4001,-11
4002,1
4003,-1
4004,5
4005,-9
4006,-1
4007,-3
4008,-5
4009,-1
4010,9
4011,17
4012,1
4013,-15
4014,1
4015,-1
4016,-1
4017,1
4018,-5
4019,1
4020,1
4021,-7
4022,15
4023,5
4024,5
4025,-1
4026,-5
4027,-13
4028,5
4029,1
4030,1
4031,5
4032,25
4033,-5
4034,5
4035,-5
4036,1
4037,-7
4038,-21
4039,7
4040,1
4041,-19
4042,-7
4043,1
4044,35
4045,5
4046,9
4047,5
4048,15
4049,9
4050,-1
4051,15
4052,1
4053,-11
4054,5
4055,-1
4056,5
4057,-13
4058,-9
4059,-5
4060,-1
4061,1
4062,-11
4063,15
4064,-29
4065,-5
4066,-1
4067,-9
4068,19
4069,1
4070,59
4071,-1
4072,5
4073,15
4074,-13
4075,-3
4076,1
4077,-1
4078,-7
4079,7
4080,9
4081,11
4082,5
4083,-23
4084,-9
4085,-1
4086,-5
4087,-5
4088,1
4089,5
4090,5
4091,1
4092,5
4093,1
4094,-1
4095,-1
4096,-1
4097,-1
4098,-1
4099,-11
4100,5
4101,-7
4102,5
4103,-21
4104,-1
4105,-1
4106,-5
4107,13
4108,7
4109,5
4110,5
4111,9
4112,5
4113,-5
4114,5
4115,-7
4116,-1
4117,-1
4118,5
4119,-1
4120,5
4121,1
4122,11
4123,-1
4124,-5
4125,-5
4126,1
4127,-5
4128,1
4129,7
4130,-1
4131,-1
4132,-3
4133,5
4134,1
4135,-9
4136,9
4137,1
4138,-1
4139,1
4140,13
4141,-1
4142,-5
4143,-5
4144,-3
4145,1
4146,-23
4147,-3
4148,-1
4149,1
4150,-7
4151,1
4152,1
4153,13
4154,-3
4155,-1
4156,5
4157,-5
4158,1
4159,-3
4160,7
4161,5
4162,-1
4163,-13
4164,-3
4165,-5
4166,-1
4167,1
4168,9
4169,1
4170,-1
4171,39
4172,5
4173,-13
4174,-1
4175,-5
4176,-5
4177,-1
4178,-1
4179,1
4180,15
4181,27
4182,1
4183,1
4184,-1
4185,5
4186,1
4187,-1
4188,-1
4189,1
4190,-3
4191,9
4192,9
4193,-9
4194,1
4195,-1
4196,-5
4197,-3
4198,9
4199,1
4200,13
4201,7
4202,5
4203,-11
4204,29
4205,-5
4206,11
4207,-1
4208,11
4209,5
4210,17
4211,19
4212,11
4213,9
4214,-5
4215,5
4216,1
4217,-1
4218,17
4219,-1
4220,7
4221,13
4222,-1
4223,9
4224,-5
4225,-1
4226,1
4227,-5
4228,-1
4229,1
4230,-1
4231,11
4232,5
4233,-5
4234,-1
4235,5
4236,-5
4237,-3
4238,-1
4239,5
4240,7
4241,-1
4242,1
4243,5
4244,5
4245,-5
4246,-5
4247,-1
4248,-15
4249,5
4250,5
4251,15
4252,55
4253,-13
4254,-7
4255,5
4256,5
4257,7
4258,23
4259,-1
4260,9
4261,13
4262,21
4263,1
4264,-3
4265,-7
4266,-5
4267,-3
4268,-1
4269,9
4270,15
4271,9
4272,-21
4273,5
4274,5
4275,-5
4276,9
4277,5
4278,-7
4279,9
4280,9
4281,1
4282,15
4283,21
4284,192.666666666667
4285,-129
4286,27
4287,-15
4288,9
4289,13
4290,27
4291,55
4292,63
4293,-1
4294,-17
4295,-23
4296,-27
4297,-23
4298,1
4299,27
4300,21
4301,13
4302,19
4303,5
4304,1
4305,-5
4306,-9
4307,-9
4308,-15
4309,19
4310,17
4311,9
4312,5
4313,5
4314,-5
4315,-5
4316,-15
4317,-11
4318,-9
4319,-5
4320,-1
4321,-19
4322,-15
4323,-19
4324,-5
4325,-1
4326,-9
4327,19
4328,31
4329,19
4330,5
4331,11
4332,1
4333,5
4334,13
4335,5
4336,13
4337,1
4338,5
4339,-9
4340,13
4341,23
4342,5
4343,5
4344,5
4345,-11
4346,-17
4347,1
4348,-15
4349,5
4350,-3
4351,23
4352,5
4353,9
4354,23
4355,-5
4356,-109
4357,-15
4358,11
4359,27
4360,65
4361,45
4362,17
4363,-23
4364,-15
4365,-9
4366,-23
4367,15
4368,11
4369,-7
4370,13
4371,27
4372,-1
4373,-5
4374,-15
4375,-13
4376,5
4377,-1
4378,5
4379,1
4380,5
4381,9
4382,21
4383,41
4384,5
4385,7
4386,7
4387,-51
4388,7
4389,11
4390,13
4391,7
4392,-17
4393,-5
4394,5
4395,1
4396,-9
4397,5
4398,13
4399,13
4400,9
4401,-5
4402,-27
4403,-3
4404,-5
4405,-3
4406,-5
4407,-5
4408,-7
4409,15
4410,1
4411,15
4412,19
4413,49
4414,5
4415,-1
4416,5
4417,-9
4418,1
4419,-1
4420,-3
4421,7
4422,5
4423,15
4424,1
4425,-11
4426,-1
4427,-7
4428,-15
4429,-7
4430,-7
4431,1
4432,5
4433,-3
4434,9
4435,5
4436,9
4437,-1
4438,-3
4439,-9
4440,1
4441,5
4442,1
4443,-9
4444,5
4445,-1
4446,-9
4447,-5
4448,-53
4449,17
4450,1
4451,15
4452,1
4453,1
4454,-7
4455,19
4456,-1
4457,-3
4458,-5
4459,-7
4460,-1
4461,1
4462,-1
4463,-11
4464,7
4465,1
4466,-1
4467,-3
4468,7
4469,-11
4470,5
4471,9
4472,5
4473,-13
4474,5
4475,-7
4476,-15
4477,-5
4478,7
4479,1
4480,5
4481,-1
4482,1
4483,-5
4484,7
4485,-19
4486,5
4487,-1
4488,5
4489,1
4490,7
4491,15
4492,1
4493,1
4494,5
4495,-1
4496,-1
4497,-1
4498,-1
4499,-1
4500,5
4501,5
4502,1
4503,15
4504,1
4505,-13
4506,1
4507,-7
4508,-3
4509,-11
4510,1
4511,17
4512,39
4513,-1
4514,1
4515,-7
4516,-9
4517,-1
4518,5
4519,5
4520,7
4521,13
4522,7
4523,-9
4524,-1
4525,1
4526,-9
4527,-3
4528,17
4529,7
4530,13
4531,1
4532,7
4533,1
4534,-15
4535,5
4536,-39
4537,19
4538,-5
4539,-1
4540,1
4541,5
4542,1
4543,-17
4544,-1
4545,-7
4546,25
4547,-33
4548,5
4549,-3
4550,-1
4551,9
4552,23
4553,-7
4554,-9
4555,-11
4556,-9
4557,5
4558,-11
4559,-11
4560,-1
4561,13
4562,5
4563,5
4564,5
4565,-11
4566,5
4567,-5
4568,-5
4569,13
4570,1
4571,45
4572,15
4573,13
4574,-7
4575,-1
4576,-11
4577,-3
4578,25
4579,1
4580,-3
4581,23
4582,9
4583,-5
4584,-1
4585,-1
4586,-3
4587,-3
4588,5
4589,-1
4590,5
4591,21
4592,5
4593,-7
4594,1
4595,-3
4596,-1
4597,-5
4598,7
4599,-9
4600,5
4601,13
4602,5
4603,5
4604,1
4605,-11
4606,-9
4607,-5
4608,5
4609,-13
4610,-3
4611,13
4612,-3
4613,13
4614,1
4615,-1
4616,1
4617,1
4618,-7
4619,5
4620,5
4621,-1
4622,23
4623,-9
4624,9
4625,13
4626,5
4627,1
4628,5
4629,13
4630,-17
4631,9
4632,1
4633,-9
4634,-1
4635,-1
4636,-3
4637,-3
4638,-1
4639,-1
4640,7
4641,11
4642,1
4643,-15
4644,5
4645,-1
4646,7
4647,-5
4648,-1
4649,9
4650,1
4651,-1
4652,13
4653,1
4654,1
4655,-11
4656,-1
4657,1
4658,11
4659,-7
4660,11
4661,5
4662,-1
4663,1
4664,-1
4665,-11
4666,5
4667,-1
4668,-5
4669,5
4670,15
4671,9
4672,1
4673,11
4674,-1
4675,5
4676,-1
4677,-1
4678,-1
4679,23
4680,-1
4681,1
4682,5
4683,-15
4684,-9
4685,-5
4686,-5
4687,-27
4688,-5
4689,1
4690,-1
4691,1
4692,-63
4693,5
4694,-5
4695,7
4696,-5
4697,21
4698,1
4699,-15
4700,-1
4701,15
4702,15
4703,15
4704,1
4705,-1
4706,-1
4707,-7
4708,-5
4709,-3
4710,7
4711,5
4712,9
4713,-7
4714,-3
4715,-9
4716,-7
4717,5
4718,15
4719,9
4720,-5
4721,-1
4722,-11
4723,-9
4724,15
4725,7
4726,-3
4727,-5
4728,-37
4729,-3
4730,5
4731,5
4732,-1
4733,-5
4734,-9
4735,5
4736,5
4737,-1
4738,-13
4739,-1
4740,-7
4741,9
4742,-1
4743,15
4744,1
4745,1
4746,-5
4747,-5
4748,-13
4749,-1
4750,5
4751,-1
4752,5
4753,-23
4754,7
4755,-3
4756,9
4757,-1
4758,-5
4759,-3
4760,-11
4761,1
4762,-1
4763,-5
4764,5
4765,-7
4766,7
4767,-1
4768,-11
4769,9
4770,1
4771,19
4772,-1
4773,13
4774,-5
4775,-5
4776,-33
4777,-5
4778,-9
4779,7
4780,25
4781,1
4782,9
4783,5
4784,11
4785,5
4786,-27
4787,-1
4788,-1
4789,5
4790,15
4791,15
4792,1
4793,-1
4794,1
4795,5
4796,-11
4797,-1
4798,9
4799,-1
4800,1
4801,5
4802,-1
4803,-1
4804,-13
4805,-1
4806,9
4807,-1
4808,5
4809,1
4810,-5
4811,5
4812,5
4813,-5
4814,1
4815,5
4816,1
4817,-13
4818,1
4819,-5
4820,5
4821,15
4822,5
4823,11
4824,-3
4825,-3
4826,-1
4827,-3
4828,-3
4829,-45
4830,1
4831,-13
4832,-1
4833,19
4834,5
4835,-1
4836,-7
4837,-1
4838,-1
4839,-5
4840,9
4841,-3
4842,-17
4843,7
4844,17
4845,5
4846,-5
4847,17
4848,5
4849,1
4850,5
4851,1
4852,55
4853,7
4854,5
4855,1
4856,-1
4857,-11
4858,5
4859,-9
4860,5
4861,1
4862,-1
4863,-13
4864,-13
4865,1
4866,-3
4867,-3
4868,-11
4869,-17
4870,1
4871,1
4872,9
4873,-5
4874,5
4875,-1
4876,-1
4877,-7
4878,31
4879,5
4880,59
4881,1
4882,-5
4883,-1
4884,-1
4885,1
4886,-5
4887,-1
4888,1
4889,11
4890,-3
4891,9
4892,7
4893,5
4894,-1
4895,5
4896,-13
4897,-1
4898,7
4899,-15
4900,-7
4901,-1
4902,5
4903,-1
4904,7
4905,5
4906,-5
4907,5
4908,-9
4909,-7
4910,-15
4911,5
4912,-3
4913,-9
4914,-7
4915,1
4916,1
4917,-1
4918,9
4919,-1
4920,-1
4921,1
4922,5
4923,1
4924,-7
4925,-5
4926,1
4927,-1
4928,5
4929,-5
4930,1
4931,-11
4932,-3
4933,5
4934,1
4935,5
4936,1
4937,-5
4938,5
4939,-3
4940,5
4941,15
4942,-1
4943,-13
4944,5
4945,-1
4946,-3
4947,5
4948,13
4949,-1
4950,5
4951,9
4952,5
4953,-9
4954,-5
4955,-9
4956,-7
4957,-7
4958,-1
4959,1
4960,-3
4961,9
4962,-1
4963,9
4964,1
4965,-5
4966,-15
4967,-9
4968,7
4969,1
4970,5
4971,7
4972,5
4973,5
4974,1
4975,9
4976,5
4977,-1
4978,9
4979,-13
4980,15
4981,-13
4982,15
4983,-1
4984,-7
4985,-7
4986,-9
4987,1
4988,5
4989,5
4990,-1
4991,5
4992,15
4993,5
4994,-11
4995,5
4996,5
4997,1
4998,-7
4999,-1
5000,-5
5001,1
5002,-5
5003,5
5004,-7
5005,-1
5006,-7
5007,-9
5008,-1
5009,9
5010,1
5011,5
5012,-23
5013,5
5014,-13
5015,-1
5016,1
5017,13
5018,-11
5019,-11
5020,-1
5021,5
5022,-5
5023,25
5024,-1
5025,-9
5026,23
5027,-31
5028,-1
5029,-13
5030,-1
5031,-1
5032,-27
5033,-23
5034,-1
5035,1
5036,19
5037,-23
5038,13
5039,-11
5040,1
5041,-1
5042,-13
5043,-13
5044,-3
5045,-5
5046,5
5047,-3
5048,5
5049,1
5050,1
5051,21
5052,7
5053,1
5054,-1
5055,7
5056,1
5057,7
5058,-1
5059,5
5060,7
5061,1
5062,5
5063,5
5064,5
5065,-1
5066,-5
5067,11
5068,33
5069,-15
5070,-3
5071,13
5072,5
5073,1
5074,5
5075,-11
5076,-3
5077,-3
5078,1
5079,9
5080,-1
5081,13
5082,9
5083,-11
5084,1
5085,-5
5086,1
5087,5
5088,5
5089,-7
5090,1
5091,27
5092,1
5093,15
5094,1
5095,1
5096,7
5097,-5
5098,1
5099,-13
5100,13
5101,-1
5102,15
5103,-1
5104,11
5105,-5
5106,-1
5107,5
5108,1
5109,1
5110,1
5111,-11
5112,13
5113,7
5114,-1
5115,-1
5116,-5
5117,-11
5118,5
5119,-1
5120,1
5121,-5
5122,5
5123,13
5124,9
5125,-13
5126,-5
5127,-5
5128,5
5129,-9
5130,1
5131,13
5132,-11
5133,9
5134,5
5135,1
5136,-13
5137,1
5138,1
5139,-1
5140,19
5141,-7
5142,9
5143,-9
5144,-3
5145,5
5146,-11
5147,-3
5148,5
5149,9
5150,-3
5151,-15
5152,5
5153,-15
5154,5
5155,-7
5156,1
5157,-5
5158,-1
5159,-5
5160,11
5161,-1
5162,15
5163,5
5164,7
5165,9
5166,1
5167,1
5168,5
5169,-9
5170,-3
5171,5
5172,5
5173,-5
5174,1
5175,-7
5176,-13
5177,-1
5178,1
5179,-5
5180,-3
5181,-1
5182,11
5183,-11
5184,5
5185,5
5186,1
5187,-7
5188,-9
5189,9
5190,1
5191,1
5192,15
5193,-7
5194,-15
5195,-1
5196,1
5197,5
5198,1
5199,5
5200,1
5201,5
5202,-23
5203,-3
5204,-9
5205,-7
5206,5
5207,-5
5208,-1
5209,-3
5210,11
5211,-1
5212,-1
5213,-31
5214,-3
5215,-3
5216,-13
5217,-1
5218,-5
5219,1
5220,-1
5221,9
5222,-1
5223,7
5224,-3
5225,1
5226,-3
5227,-23
5228,-1
5229,1
5230,-1
5231,5
5232,-7
5233,-1
5234,-1
5235,-11
5236,5
5237,17
5238,-1
5239,5
5240,1
5241,5
5242,5
5243,-13
5244,-11
5245,-7
5246,-9
5247,-9
5248,-7
5249,-13
5250,-13
5251,9
5252,7
5253,15
5254,5
5255,1
5256,5
5257,-3
5258,13
5259,9
5260,-1
5261,1
5262,21
5263,1
5264,15
5265,5
5266,-3
5267,13
